"reg_id","intensity_mean","im_idx"
"D07_54",5511.98913043478,15
"D07_55",5379.31084337349,15
"D07_56",5490.9099378882,15
"D07_57",6752.48514851485,15
"D07_58",6511.28947368421,15
"D07_59",5604.61095100865,15
"D07_60",5731.40355329949,15
"D07_61",5351.4,15
"D07_62",6433.71794871795,15
"D07_63",5668.16339869281,15
"D07_64",6543.71804511278,15
"D07_65",5171.20547945206,15
"D07_66",6023.50936967632,15
"D07_67",6819.3782234957,15
"D07_68",5718.46502057613,15
"D07_69",6073.22990654206,15
"D07_70",5374.98828125,15
"D07_71",6190.26341463415,15
"D07_72",5837.66614664587,15
"D07_73",5966.60750853242,15
"D07_74",5702.77087378641,15
"D07_75",5234.53805774278,15
"D07_76",5284.61991869919,15
"D07_77",6572.54961832061,15
"D07_78",5612.48320693391,15
"D07_79",5135.06031746032,15
"D07_80",5331.46460176991,15
"D07_81",5867.25760649087,15
"D07_82",13841.7518037518,15
"D07_83",5340.29113924051,15
"D07_84",6211.20795107034,15
"D07_85",5095.13559322034,15
"D07_86",5502.70978627672,15
"D07_87",5813.49287169043,15
"D07_88",5398.35574229692,15
"D07_89",5178.78693181818,15
"D07_90",5620.36141304348,15
"D07_91",5685.0611961057,15
"D07_92",5467.93887147335,15
"D07_93",5828.98534798535,15
"D07_94",6115.98204667864,15
"D07_95",7271.59188544153,15
"D07_96",6026.72496473907,15
"D07_97",5928.30131826742,15
"D07_98",5611.04169148303,15
"D07_99",5408.50644567219,15
"D07_100",6404.55592105263,15
"D07_101",7175.33793103448,15
"D07_102",5924.9840546697,15
"D07_103",6390.3958602846,15
"D07_104",6518.35640138408,15
"D07_105",6910.96989966555,15
"D07_106",5902.49159192825,15
"D07_107",6156.06261859583,15
"D07_108",5403.81465517241,15
"D07_109",8989.53968253968,15
"D07_110",5248.26112759644,15
"D07_111",6052.27602905569,15
"D07_112",6824.20630372493,15
"D07_113",6232.79566003617,15
"D07_114",9605.58605664488,15
"D07_115",6835.87837837838,15
"D07_116",6380.46894409938,15
"D07_117",6138.03921568627,15
"D07_118",5540.49155405405,15
"D07_119",5837.4595959596,15
"D07_120",6408.33253588517,15
"D07_121",6381.14442413163,15
"D07_122",5659.2380952381,15
"D07_123",5974.10029069767,15
"D07_124",6399.37200504414,15
"D07_125",39109.2442477876,15
"D07_126",6182.60314341847,15
"D07_127",6038.68980797637,15
"D07_128",5665.35869565217,15
"D07_129",6928.00319829424,15
"D07_130",5921.78927203065,15
"D07_131",6039.8231292517,15
"D07_132",5731.58414239482,15
"D07_133",8010.87339055794,15
"D07_134",5749.0599078341,15
"D07_135",5900.73544093178,15
"D07_136",5764.01981981982,15
"D07_137",5929.12566371681,15
"D07_138",6770.71778350515,15
"D07_139",6070.1743810549,15
"D07_140",7856.28744186047,15
"D07_141",6264.14606741573,15
"D07_142",6396.2015037594,15
"D07_143",5939.81188118812,15
"D07_144",6356.08344549125,15
"D07_145",5896.93714285714,15
"D07_146",6489.65271966527,15
"D07_147",5829.11375661376,15
"D07_148",6581.97815533981,15
"D07_149",5907.37215909091,15
"D07_150",5552.59143327842,15
"D07_151",5647.33409610984,15
"D07_152",6865.24822695035,15
"D07_153",6391.41992882562,15
"D07_154",5770.61121495327,15
"D07_155",6448.38367346939,15
"D07_156",6061.844,15
"D07_157",5862.93980848153,15
"D07_158",6230.20843672457,15
"D07_159",6941.824,15
"D07_160",6693.64874551971,15
"D07_161",6421.82666666667,15
"D07_162",6515.85510688836,15
"D07_163",6032.96434634975,15
"D07_164",6604.86821705426,15
"D07_165",6110.3925,15
"D07_166",7032.01875901876,15
"D07_167",6930.45833333333,15
"D07_168",6264.36496350365,15
"D07_169",6176.00199004975,15
"D07_170",6091.06633499171,15
"D07_171",8212.65009940358,15
"D07_1",4902.50148367953,16
"D07_2",5787.23290203327,16
"D07_3",5354.51385927505,16
"D07_4",5127.63551401869,16
"D07_5",5567.38770053476,16
"D07_6",5507.41379310345,16
"D07_7",5057.40223463687,16
"D07_8",5470.21285140562,16
"D07_9",5088.38554216867,16
"D07_10",5459.46481481481,16
"D07_11",5805.32689450223,16
"D07_12",5081.3884057971,16
"D07_13",6145.01666666667,16
"D07_14",6152.92281879195,16
"D07_15",5359.47300771208,16
"D07_16",5971.1228668942,16
"D07_17",5822.85572842999,16
"D07_18",5209.75663716814,16
"D07_19",5460.19572953737,16
"D07_20",4992.69633507853,16
"D07_21",5848.53789004458,16
"D07_22",6096.91428571429,16
"D07_23",5455.29577464789,16
"D07_24",6108.9375,16
"D07_25",5862.31058495822,16
"D07_26",6598.10774410774,16
"D07_27",5537.46808510638,16
"D07_28",6043.26315789474,16
"D07_29",5490.48199445983,16
"D07_30",5360.03053435115,16
"D07_31",5390.364,16
"D07_32",5746.56607142857,16
"D07_33",5301.8445229682,16
"D07_34",5683.31677018634,16
"D07_35",5485.6889632107,16
"D07_36",5608.21146245059,16
"D07_37",5563.87990196078,16
"D07_38",5518.16595135908,16
"D07_39",5157.6,16
"D07_40",5390.90285714286,16
"D07_41",5467.69506726457,16
"D07_42",5457.06091370558,16
"D07_43",5408.68910891089,16
"D07_44",5291.19131832797,16
"D07_45",5317.07422680412,16
"D07_46",5810.12131147541,16
"D07_47",5611.09967845659,16
"D07_48",5804.24087591241,16
"D07_49",5885.78125,16
"D07_50",5832.83540802213,16
"D07_51",5611.16883116883,16
"D07_52",5257.64884135472,16
"D07_53",5389.51476793249,16
"D07_54",5423.39347826087,16
"D07_55",5322.17108433735,16
"D07_56",5410.9099378882,16
"D07_57",6668.65346534654,16
"D07_58",6430.96240601504,16
"D07_59",5531.12968299712,16
"D07_60",5652.34771573604,16
"D07_61",5310.058,16
"D07_62",6380.90170940171,16
"D07_63",5592.84967320261,16
"D07_64",5798.16541353383,16
"D07_65",5104.64383561644,16
"D07_66",5953.10391822828,16
"D07_67",6751.14613180516,16
"D07_68",5669.0658436214,16
"D07_69",5991.14018691589,16
"D07_70",5309.306640625,16
"D07_71",6149.5512195122,16
"D07_72",5777.0015600624,16
"D07_73",5885.86518771331,16
"D07_74",5620.36893203883,16
"D07_75",5154.69291338583,16
"D07_76",5213.87195121951,16
"D07_77",6461.6106870229,16
"D07_78",5471.04225352113,16
"D07_79",5082.28888888889,16
"D07_80",5244.38053097345,16
"D07_81",5817.49898580122,16
"D07_82",13569.1601731602,16
"D07_83",5142.8253164557,16
"D07_84",6125.00917431193,16
"D07_85",5022.65536723164,16
"D07_86",5380.42069741282,16
"D07_87",5749.37474541752,16
"D07_88",5318.16246498599,16
"D07_89",5106.96022727273,16
"D07_90",5552.63858695652,16
"D07_91",5632.69819193324,16
"D07_92",5417.00470219436,16
"D07_93",5761.7326007326,16
"D07_94",6020.40933572711,16
"D07_95",7158.73747016706,16
"D07_96",5938.32722143865,16
"D07_97",5824.71186440678,16
"D07_98",5537.78379988088,16
"D07_99",5324.53406998158,16
"D07_100",6300.21710526316,16
"D07_101",7090.31724137931,16
"D07_102",5863.44191343964,16
"D07_103",6281.28331177232,16
"D07_104",6413.18339100346,16
"D07_105",6692.92642140468,16
"D07_106",5945.40470852018,16
"D07_107",6100.15749525617,16
"D07_108",5364.28663793103,16
"D07_109",8823.45502645503,16
"D07_110",5173.14540059347,16
"D07_111",5949.57142857143,16
"D07_112",6716.17478510029,16
"D07_113",6171.52983725136,16
"D07_114",9505.28322440087,16
"D07_115",6739.38738738739,16
"D07_116",6309.64596273292,16
"D07_117",6067.61764705882,16
"D07_118",5456.5625,16
"D07_119",5791.43686868687,16
"D07_120",6340.8971291866,16
"D07_121",6321.87020109689,16
"D07_122",5573.42857142857,16
"D07_123",5901.5101744186,16
"D07_124",6306.67591424968,16
"D07_125",38990.4637168142,16
"D07_126",6117.0510805501,16
"D07_127",6001.76957163959,16
"D07_128",5601.54347826087,16
"D07_129",6832.01066098081,16
"D07_130",5847.8601532567,16
"D07_131",5954.55612244898,16
"D07_132",5665.83656957929,16
"D07_133",7932.68454935622,16
"D07_134",5673.28110599078,16
"D07_135",5826.69384359401,16
"D07_136",5699.55855855856,16
"D07_137",5856.14159292035,16
"D07_138",6703.00386597938,16
"D07_139",6007.39720129171,16
"D07_140",7759.43441860465,16
"D07_141",6206.20545746388,16
"D07_142",6313.37142857143,16
"D07_143",5900.11089108911,16
"D07_144",6274.78196500673,16
"D07_145",5834.44571428571,16
"D07_146",6435.69037656904,16
"D07_147",5763.53703703704,16
"D07_148",6546.57281553398,16
"D07_149",5816.15056818182,16
"D07_150",5514.51565074135,16
"D07_151",5610.87871853547,16
"D07_152",6809.0780141844,16
"D07_153",6320.46619217082,16
"D07_154",5715.76074766355,16
"D07_155",6395.4843537415,16
"D07_156",5986.716,16
"D07_157",5802.31190150479,16
"D07_158",6170.73697270471,16
"D07_159",6910.08,16
"D07_160",6666.75985663082,16
"D07_161",6338.692,16
"D07_162",6453.17814726841,16
"D07_163",5999.44821731749,16
"D07_164",6535.25891472868,16
"D07_165",6067.45,16
"D07_166",6987.35353535354,16
"D07_167",6843.48333333333,16
"D07_168",6195.76642335766,16
"D07_169",6110.98905472637,16
"D07_170",6019.18573797678,16
"D07_171",8144.15904572565,16
"D07_1",4848.68941641939,17
"D07_2",5736.22735674677,17
"D07_3",5324.23880597015,17
"D07_4",5074.11588785047,17
"D07_5",5524.47593582888,17
"D07_6",5451.14712643678,17
"D07_7",4991.0530726257,17
"D07_8",5379.15060240964,17
"D07_9",4862.1686746988,17
"D07_10",5408.4537037037,17
"D07_11",5751.55126300149,17
"D07_12",5151.86666666667,17
"D07_13",6536.47777777778,17
"D07_14",5604.70469798658,17
"D07_15",5305.8971722365,17
"D07_16",5795.07167235495,17
"D07_17",5708.00141442716,17
"D07_18",5127.34292035398,17
"D07_19",5372.03914590747,17
"D07_20",4976.67364746946,17
"D07_21",5803.33580980683,17
"D07_22",6036.05714285714,17
"D07_23",5397.47183098592,17
"D07_24",5978.25,17
"D07_25",5809.26183844011,17
"D07_26",6558.63973063973,17
"D07_27",5460.21276595745,17
"D07_28",5967.99431009957,17
"D07_29",5443.07202216067,17
"D07_30",5283.64122137405,17
"D07_31",5321.284,17
"D07_32",5652.10892857143,17
"D07_33",5239.53003533569,17
"D07_34",5587.42236024845,17
"D07_35",5412.62876254181,17
"D07_36",5541.2371541502,17
"D07_37",5771.3737745098,17
"D07_38",5411.49928469242,17
"D07_39",5124.56666666667,17
"D07_40",5331.53714285714,17
"D07_41",5406.16143497758,17
"D07_42",5371.34263959391,17
"D07_43",5357.14257425743,17
"D07_44",5212.45498392283,17
"D07_45",5252.18556701031,17
"D07_46",5736.51475409836,17
"D07_47",5557.49196141479,17
"D07_48",5765.9197080292,17
"D07_49",5832.46875,17
"D07_50",5768.59889349931,17
"D07_51",5543.8961038961,17
"D07_52",5175.16755793226,17
"D07_53",5332.45288326301,17
"D07_54",5352.31956521739,17
"D07_55",5267.25301204819,17
"D07_56",5334.73602484472,17
"D07_57",7097.67326732673,17
"D07_58",6337.82706766917,17
"D07_59",5467.39193083574,17
"D07_60",5571.29187817259,17
"D07_61",5242.33,17
"D07_62",6285.97435897436,17
"D07_63",5518.08333333333,17
"D07_64",5754.99248120301,17
"D07_65",5054.97260273973,17
"D07_66",5875.36626916525,17
"D07_67",6676.96275071633,17
"D07_68",5598.66255144033,17
"D07_69",5905.14392523364,17
"D07_70",5232.4375,17
"D07_71",6116.70406504065,17
"D07_72",5734.72542901716,17
"D07_73",5815.59215017065,17
"D07_74",5554.08155339806,17
"D07_75",5082.57217847769,17
"D07_76",5143.38414634146,17
"D07_77",6423.7251908397,17
"D07_78",5347.70422535211,17
"D07_79",4998.38412698413,17
"D07_80",5220.02212389381,17
"D07_81",5727.44219066937,17
"D07_82",13408.9942279942,17
"D07_83",5039.70886075949,17
"D07_84",6015.84403669725,17
"D07_85",4978.58192090395,17
"D07_86",5298.72328458943,17
"D07_87",5702.08553971487,17
"D07_88",5206.19607843137,17
"D07_89",5034.70454545455,17
"D07_90",5477.29891304348,17
"D07_91",5566.6230876217,17
"D07_92",5335.96081504702,17
"D07_93",5683.8956043956,17
"D07_94",5936.15798922801,17
"D07_95",7060.77088305489,17
"D07_96",5854.37940761636,17
"D07_97",5754.22598870056,17
"D07_98",5465.02680166766,17
"D07_99",5245.06906077348,17
"D07_100",6231.05263157895,17
"D07_101",6950.0275862069,17
"D07_102",5786.71753986333,17
"D07_103",6219.64424320828,17
"D07_104",6320.2508650519,17
"D07_105",6545.57525083612,17
"D07_106",6120.75728699552,17
"D07_107",6015.25806451613,17
"D07_108",5284.89224137931,17
"D07_109",8651.65608465608,17
"D07_110",5122.75964391691,17
"D07_111",5877.81355932203,17
"D07_112",6649.58022922636,17
"D07_113",6094.79566003617,17
"D07_114",9390.13071895425,17
"D07_115",6646.53753753754,17
"D07_116",6204.38819875776,17
"D07_117",5980.05147058824,17
"D07_118",5368.04222972973,17
"D07_119",5716.4696969697,17
"D07_120",6269.78229665072,17
"D07_121",6215.87385740402,17
"D07_122",5516.82683982684,17
"D07_123",5849.40406976744,17
"D07_124",6215.09583858764,17
"D07_125",38870.4318584071,17
"D07_126",6033.99607072692,17
"D07_127",5923.90694239291,17
"D07_128",5514.21304347826,17
"D07_129",6741.79424307036,17
"D07_130",5774.72988505747,17
"D07_131",5869.15986394558,17
"D07_132",5607.89482200647,17
"D07_133",7868.17811158798,17
"D07_134",5588.4777265745,17
"D07_135",5748.97337770383,17
"D07_136",5614.40900900901,17
"D07_137",5789.14513274336,17
"D07_138",6634.49097938144,17
"D07_139",5922.59956942949,17
"D07_140",7646.17953488372,17
"D07_141",6138.75762439807,17
"D07_142",6258.85112781955,17
"D07_143",5836.5405940594,17
"D07_144",6204.86271870794,17
"D07_145",5814.26,17
"D07_146",6396.98186889819,17
"D07_147",5706.06878306878,17
"D07_148",6480.30825242718,17
"D07_149",5720.79545454545,17
"D07_150",5462.5568369028,17
"D07_151",5565.09153318078,17
"D07_152",6736.55319148936,17
"D07_153",6244.30960854093,17
"D07_154",5656.16635514019,17
"D07_155",6338.87074829932,17
"D07_156",5944.06,17
"D07_157",5750.21614227086,17
"D07_158",6129.6253101737,17
"D07_159",6873.736,17
"D07_160",6638.1541218638,17
"D07_161",6271.01733333333,17
"D07_162",6413.29928741093,17
"D07_163",5950.81494057725,17
"D07_164",6462.10697674419,17
"D07_165",5998.905,17
"D07_166",6928.74314574315,17
"D07_167",6787.73333333333,17
"D07_168",6140.58102189781,17
"D07_169",6059.72437810945,17
"D07_170",5941.35323383085,17
"D07_171",8067.84691848907,17
"D07_1",4805.65084075173,18
"D07_2",5688.21996303142,18
"D07_3",5284.64179104478,18
"D07_4",5034.57009345794,18
"D07_5",5489.49465240642,18
"D07_6",5409.3632183908,18
"D07_7",4946.94413407821,18
"D07_8",5325.28313253012,18
"D07_9",4752.22891566265,18
"D07_10",5332.40185185185,18
"D07_11",5595.92124814264,18
"D07_12",5255.46376811594,18
"D07_13",6144.52222222222,18
"D07_14",6009.95637583893,18
"D07_15",5248.99485861183,18
"D07_16",5792.1843003413,18
"D07_17",5447.25884016973,18
"D07_18",5045.97566371681,18
"D07_19",5310.08896797153,18
"D07_20",4978.3664921466,18
"D07_21",5720.94799405646,18
"D07_22",5916.85714285714,18
"D07_23",5335.71830985915,18
"D07_24",5884.6875,18
"D07_25",5763.61002785515,18
"D07_26",6514.94388327722,18
"D07_27",5428.8085106383,18
"D07_28",5911.87482219061,18
"D07_29",5394.76177285319,18
"D07_30",5214.2534351145,18
"D07_31",5239.552,18
"D07_32",5577.70535714286,18
"D07_33",5184.73851590106,18
"D07_34",5480.18633540373,18
"D07_35",5365.89966555184,18
"D07_36",5458.17588932806,18
"D07_37",5962.59068627451,18
"D07_38",5325.65808297568,18
"D07_39",5042.56666666667,18
"D07_40",5313.25428571429,18
"D07_41",5364.2600896861,18
"D07_42",5301.769035533,18
"D07_43",5289.81188118812,18
"D07_44",5130.03376205788,18
"D07_45",5187.70515463917,18
"D07_46",5661.42295081967,18
"D07_47",5507.04823151125,18
"D07_48",5690.65328467153,18
"D07_49",5725.96875,18
"D07_50",5713.36929460581,18
"D07_51",5481.48051948052,18
"D07_52",5091.76114081996,18
"D07_53",5270.23066104079,18
"D07_54",5288.72608695652,18
"D07_55",5213.41927710843,18
"D07_56",5262.47204968944,18
"D07_57",6544.9504950495,18
"D07_58",6271.5,18
"D07_59",5397.34582132565,18
"D07_60",5483.8730964467,18
"D07_61",5169.166,18
"D07_62",6219.11111111111,18
"D07_63",5463.65032679739,18
"D07_64",6858.43609022556,18
"D07_65",4990.04566210046,18
"D07_66",5812.50936967632,18
"D07_67",6739.53868194842,18
"D07_68",5556.41975308642,18
"D07_69",5841.46542056075,18
"D07_70",5195.228515625,18
"D07_71",6012.89268292683,18
"D07_72",5688.4368174727,18
"D07_73",5761.82423208191,18
"D07_74",5501.6640776699,18
"D07_75",5025.8530183727,18
"D07_76",5084.51829268293,18
"D07_77",6301.71755725191,18
"D07_78",5241.04983748646,18
"D07_79",4914.45714285714,18
"D07_80",5109.04867256637,18
"D07_81",5664.24340770791,18
"D07_82",13033.3578643579,18
"D07_83",4937.09873417722,18
"D07_84",5938.01529051988,18
"D07_85",4928.94350282486,18
"D07_86",5222.21709786277,18
"D07_87",5638.04887983707,18
"D07_88",5117.05322128852,18
"D07_89",4947.45454545455,18
"D07_90",5389.15760869565,18
"D07_91",5499.2545201669,18
"D07_92",5261.56112852665,18
"D07_93",5593.52197802198,18
"D07_94",5842.8868940754,18
"D07_95",7007.59665871122,18
"D07_96",5763.05359661495,18
"D07_97",5673.1186440678,18
"D07_98",5398.26622989875,18
"D07_99",5179.88121546961,18
"D07_100",6146.36842105263,18
"D07_101",6816.86206896552,18
"D07_102",5724.10933940775,18
"D07_103",6139.37257438551,18
"D07_104",6254.43425605536,18
"D07_105",6436.80602006689,18
"D07_106",6344.07511210762,18
"D07_107",5919.9165085389,18
"D07_108",5207.68318965517,18
"D07_109",8505.99470899471,18
"D07_110",5046.99703264095,18
"D07_111",5829.31234866828,18
"D07_112",6585.94699140401,18
"D07_113",6050.42495479204,18
"D07_114",9302.19389978213,18
"D07_115",6562.50600600601,18
"D07_116",6131.3602484472,18
"D07_117",5903.55392156863,18
"D07_118",5302.11317567568,18
"D07_119",5639.27272727273,18
"D07_120",6218.24641148325,18
"D07_121",6135.75685557587,18
"D07_122",5418.63203463203,18
"D07_123",5772.20203488372,18
"D07_124",6121.27868852459,18
"D07_125",38778.5309734513,18
"D07_126",5975.9115913556,18
"D07_127",5863.56868537666,18
"D07_128",5446.03260869565,18
"D07_129",6662.93603411514,18
"D07_130",5703.90229885057,18
"D07_131",5814.65816326531,18
"D07_132",5535.14886731392,18
"D07_133",7851.73819742489,18
"D07_134",5535.25960061444,18
"D07_135",5681.97670549085,18
"D07_136",5551.22522522523,18
"D07_137",5721.14159292035,18
"D07_138",6553.53350515464,18
"D07_139",5859.76533907427,18
"D07_140",7576.44279069767,18
"D07_141",6054.38041733547,18
"D07_142",6178.08120300752,18
"D07_143",5766.94851485149,18
"D07_144",6144.68506056528,18
"D07_145",5794.59142857143,18
"D07_146",6315.09344490934,18
"D07_147",5657.1746031746,18
"D07_148",6447.15291262136,18
"D07_149",5678.19886363636,18
"D07_150",5410.54695222405,18
"D07_151",5515.65446224256,18
"D07_152",6637.93617021277,18
"D07_153",6166.4128113879,18
"D07_154",5617.69719626168,18
"D07_155",6261.35510204082,18
"D07_156",5891.05866666667,18
"D07_157",5717.84131326949,18
"D07_158",6055.81637717122,18
"D07_159",6850.532,18
"D07_160",6581.81720430108,18
"D07_161",6208.72133333333,18
"D07_162",6326.76722090261,18
"D07_163",5896.01018675722,18
"D07_164",6393.85426356589,18
"D07_165",5931.44,18
"D07_166",6847.04184704185,18
"D07_167",6720.05,18
"D07_168",6097.50583941606,18
"D07_169",5986.80597014925,18
"D07_170",5900.5671641791,18
"D07_171",7989.38966202783,18
"D07_1",4761.24727992087,19
"D07_2",5643.81885397412,19
"D07_3",5238.36034115139,19
"D07_4",4985.66728971963,19
"D07_5",5454.22727272727,19
"D07_6",5333.83218390805,19
"D07_7",4871.35474860335,19
"D07_8",5283.640562249,19
"D07_9",4665.5,19
"D07_10",5296.62222222222,19
"D07_11",5540.47399702823,19
"D07_12",5413.15942028986,19
"D07_13",5602.95,19
"D07_14",6358.28187919463,19
"D07_15",5183.52185089974,19
"D07_16",5876.44368600683,19
"D07_17",5430.12729844413,19
"D07_18",4967.75884955752,19
"D07_19",5219.29181494662,19
"D07_20",4908.95811518325,19
"D07_21",5667.87815750371,19
"D07_22",5915.85714285714,19
"D07_23",5255.61971830986,19
"D07_24",5825.5,19
"D07_25",5704.29526462396,19
"D07_26",6414.02244668911,19
"D07_27",5341,19
"D07_28",5886.50924608819,19
"D07_29",5327.64819944598,19
"D07_30",5147.14351145038,19
"D07_31",5160.258,19
"D07_32",5533.93035714286,19
"D07_33",5127.56537102474,19
"D07_34",5576.3602484472,19
"D07_35",5300.18394648829,19
"D07_36",5376.64031620553,19
"D07_37",5733.41299019608,19
"D07_38",5253.96137339056,19
"D07_39",4988.13333333333,19
"D07_40",5244.02571428571,19
"D07_41",5308.78923766816,19
"D07_42",5226.56598984772,19
"D07_43",5239.2495049505,19
"D07_44",5058.07877813505,19
"D07_45",5138.77731958763,19
"D07_46",5570.15409836066,19
"D07_47",5409.99678456592,19
"D07_48",5647.10583941606,19
"D07_49",5678.5,19
"D07_50",5653.48132780083,19
"D07_51",5434.24025974026,19
"D07_52",5027.46345811052,19
"D07_53",5223.38255977496,19
"D07_54",5197.24130434783,19
"D07_55",5169.44578313253,19
"D07_56",5199.31055900621,19
"D07_57",6062.17821782178,19
"D07_58",6193.92481203008,19
"D07_59",5328.86167146974,19
"D07_60",5406.49492385787,19
"D07_61",5120.076,19
"D07_62",6195.08974358974,19
"D07_63",5393.22875816993,19
"D07_64",6486.24436090226,19
"D07_65",4939.05479452055,19
"D07_66",5763.35093696763,19
"D07_67",6773.45272206304,19
"D07_68",5502.83950617284,19
"D07_69",5763.86542056075,19
"D07_70",5160.93359375,19
"D07_71",5907.99024390244,19
"D07_72",5622.50390015601,19
"D07_73",5702.09897610922,19
"D07_74",5444.40194174757,19
"D07_75",4969.15748031496,19
"D07_76",5020.62195121951,19
"D07_77",6221.19847328244,19
"D07_78",5161.89382448537,19
"D07_79",4836.96507936508,19
"D07_80",5073.38938053097,19
"D07_81",5594.78093306288,19
"D07_82",12905.2568542569,19
"D07_83",4869.61265822785,19
"D07_84",5890.47706422018,19
"D07_85",4852.42937853107,19
"D07_86",5148.30033745782,19
"D07_87",5589.35641547862,19
"D07_88",5048.53781512605,19
"D07_89",4909.11647727273,19
"D07_90",5319.80706521739,19
"D07_91",5444.53129346314,19
"D07_92",5194.44670846395,19
"D07_93",5527.20695970696,19
"D07_94",5772.16337522442,19
"D07_95",6940.9522673031,19
"D07_96",5701.365303244,19
"D07_97",5592.1581920904,19
"D07_98",5322.04407385348,19
"D07_99",5132.37569060774,19
"D07_100",6085.17434210526,19
"D07_101",6680.30344827586,19
"D07_102",5648.84965831435,19
"D07_103",6058.09443725744,19
"D07_104",6178.44982698962,19
"D07_105",6369.26421404682,19
"D07_106",6378.47365470852,19
"D07_107",5833.944971537,19
"D07_108",5124.42025862069,19
"D07_109",8376.7671957672,19
"D07_110",4967.68545994065,19
"D07_111",5777.38740920097,19
"D07_112",6492.63323782235,19
"D07_113",5982.77215189873,19
"D07_114",9252.93681917211,19
"D07_115",6485.16366366366,19
"D07_116",6070.82608695652,19
"D07_117",5829.45588235294,19
"D07_118",5234.59121621622,19
"D07_119",5557.59090909091,19
"D07_120",6124.72248803828,19
"D07_121",6060.38391224863,19
"D07_122",5354.51515151515,19
"D07_123",5692.81104651163,19
"D07_124",6037.19672131148,19
"D07_125",38651.4672566372,19
"D07_126",5910.13163064833,19
"D07_127",5808.55243722304,19
"D07_128",5375.2847826087,19
"D07_129",6595.01385927505,19
"D07_130",5644.36398467433,19
"D07_131",5755.90306122449,19
"D07_132",5469.14239482201,19
"D07_133",7798.70815450644,19
"D07_134",5457.25038402458,19
"D07_135",5622.86023294509,19
"D07_136",5484.57477477477,19
"D07_137",5644.1982300885,19
"D07_138",6499.19201030928,19
"D07_139",5787.90419806243,19
"D07_140",7488.66418604651,19
"D07_141",5987.41412520064,19
"D07_142",6123.39398496241,19
"D07_143",5713.54257425743,19
"D07_144",6093.2597577389,19
"D07_145",5740.16857142857,19
"D07_146",6262.16317991632,19
"D07_147",5589.86243386243,19
"D07_148",6408.02912621359,19
"D07_149",5637.11931818182,19
"D07_150",5374.60955518946,19
"D07_151",5478.49656750572,19
"D07_152",6594.46808510638,19
"D07_153",6095.81316725979,19
"D07_154",5574.82803738318,19
"D07_155",6202.87482993197,19
"D07_156",5850.77333333333,19
"D07_157",5656.9316005472,19
"D07_158",6004.79900744417,19
"D07_159",6872.788,19
"D07_160",6502.1935483871,19
"D07_161",6144.428,19
"D07_162",6313.93824228028,19
"D07_163",5851.65365025467,19
"D07_164",6337.0527131783,19
"D07_165",5873.8825,19
"D07_166",6809.49062049062,19
"D07_167",6687.66666666667,19
"D07_168",6033.74452554744,19
"D07_169",5946.04278606965,19
"D07_170",5856.7960199005,19
"D07_171",7925.38966202783,19
"D07_1",4716.37982195846,20
"D07_2",5613.70240295749,20
"D07_3",5182.77398720682,20
"D07_4",4938.89345794393,20
"D07_5",5402,20
"D07_6",5291.44137931034,20
"D07_7",4803.71229050279,20
"D07_8",5232.34136546185,20
"D07_9",4622.3313253012,20
"D07_10",5252.38888888889,20
"D07_11",5515.88410104012,20
"D07_12",5203.09275362319,20
"D07_13",5509.95,20
"D07_14",5901.40268456376,20
"D07_15",5103.80462724936,20
"D07_16",5507.23549488055,20
"D07_17",5438.65063649222,20
"D07_18",4923.10619469027,20
"D07_19",5133.4590747331,20
"D07_20",4901.71204188482,20
"D07_21",5603.02971768202,20
"D07_22",5849.68571428571,20
"D07_23",5201.47183098592,20
"D07_24",5818.5625,20
"D07_25",5646.46657381616,20
"D07_26",6309.91021324355,20
"D07_27",5253.68085106383,20
"D07_28",5833.15647226174,20
"D07_29",5283.78670360111,20
"D07_30",5114.40763358779,20
"D07_31",5107.74,20
"D07_32",5471.80357142857,20
"D07_33",5093.51943462898,20
"D07_34",5531.59627329193,20
"D07_35",5231.41471571906,20
"D07_36",5310.10079051383,20
"D07_37",5632.33333333333,20
"D07_38",5168.03004291846,20
"D07_39",4918.3,20
"D07_40",5190.80857142857,20
"D07_41",5275.30941704036,20
"D07_42",5163.6269035533,20
"D07_43",5171.29504950495,20
"D07_44",5001.4807073955,20
"D07_45",5083.41030927835,20
"D07_46",5497.39672131148,20
"D07_47",5335.72025723473,20
"D07_48",5563.31386861314,20
"D07_49",5594,20
"D07_50",5591.42738589212,20
"D07_51",5367.46103896104,20
"D07_52",4971.22816399287,20
"D07_53",5164.04781997187,20
"D07_54",5132.52391304348,20
"D07_55",5100.09879518072,20
"D07_56",5101.64596273292,20
"D07_57",5815.54455445545,20
"D07_58",6128.38345864662,20
"D07_59",5272.49279538905,20
"D07_60",5347.70050761421,20
"D07_61",5062.9,20
"D07_62",6119.58974358974,20
"D07_63",5341.14869281046,20
"D07_64",5631.84962406015,20
"D07_65",4882.18721461187,20
"D07_66",5701.31856899489,20
"D07_67",6715.3553008596,20
"D07_68",5450.12345679012,20
"D07_69",5714.59626168224,20
"D07_70",5074.525390625,20
"D07_71",5813.30569105691,20
"D07_72",5569.43057722309,20
"D07_73",5648.5409556314,20
"D07_74",5373.80194174757,20
"D07_75",4899.97375328084,20
"D07_76",4957.34146341463,20
"D07_77",6113.29770992366,20
"D07_78",5074.15926327194,20
"D07_79",4781.29206349206,20
"D07_80",4997.02654867257,20
"D07_81",5558.91886409736,20
